"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"28291";"T001038";"10000";"T001019";"GM0986";"2019JJ00";"   12452"
"28292";"T001038";"10000";"T001019";"GM0986";"2020JJ00";"   12475"
"28293";"T001038";"10000";"T001019";"GM0986";"2021JJ00";"   12466"
"28294";"T001038";"10000";"T001019";"GM0986";"2022JJ00";"   12426"
"28295";"T001038";"10000";"T001019";"GM0986";"2023JJ00";"   12405"
"28327";"T001038";"10000";"T001019";"GM0624";"2019JJ00";""
"28328";"T001038";"10000";"T001019";"GM0624";"2020JJ00";""
"28329";"T001038";"10000";"T001019";"GM0624";"2021JJ00";""
"28330";"T001038";"10000";"T001019";"GM0624";"2022JJ00";""
"28331";"T001038";"10000";"T001019";"GM0624";"2023JJ00";""
"28363";"T001038";"10000";"T001019";"GM0625";"2019JJ00";""
"28364";"T001038";"10000";"T001019";"GM0625";"2020JJ00";""
"28365";"T001038";"10000";"T001019";"GM0625";"2021JJ00";""
"28366";"T001038";"10000";"T001019";"GM0625";"2022JJ00";""
"28367";"T001038";"10000";"T001019";"GM0625";"2023JJ00";""
"28399";"T001038";"10000";"T001019";"GM1992";"2019JJ00";""
"28400";"T001038";"10000";"T001019";"GM1992";"2020JJ00";""
"28401";"T001038";"10000";"T001019";"GM1992";"2021JJ00";""
"28402";"T001038";"10000";"T001019";"GM1992";"2022JJ00";""
"28403";"T001038";"10000";"T001019";"GM1992";"2023JJ00";"   73945"
"28435";"T001038";"10000";"T001019";"GM0626";"2019JJ00";"   25479"
"28436";"T001038";"10000";"T001019";"GM0626";"2020JJ00";"   25596"
"28437";"T001038";"10000";"T001019";"GM0626";"2021JJ00";"   25650"
"28438";"T001038";"10000";"T001019";"GM0626";"2022JJ00";"   25627"
"28439";"T001038";"10000";"T001019";"GM0626";"2023JJ00";"   25665"
"28471";"T001038";"10000";"T001019";"GM0285";"2019JJ00";"   24417"
"28472";"T001038";"10000";"T001019";"GM0285";"2020JJ00";"   24552"
"28473";"T001038";"10000";"T001019";"GM0285";"2021JJ00";"   24790"
"28474";"T001038";"10000";"T001019";"GM0285";"2022JJ00";"   24994"
"28475";"T001038";"10000";"T001019";"GM0285";"2023JJ00";"   25215"
"28507";"T001038";"10000";"T001019";"GM0286";"2019JJ00";""
"28508";"T001038";"10000";"T001019";"GM0286";"2020JJ00";""
"28509";"T001038";"10000";"T001019";"GM0286";"2021JJ00";""
"28510";"T001038";"10000";"T001019";"GM0286";"2022JJ00";""
"28511";"T001038";"10000";"T001019";"GM0286";"2023JJ00";""
"28543";"T001038";"10000";"T001019";"GM0133";"2019JJ00";""
"28544";"T001038";"10000";"T001019";"GM0133";"2020JJ00";""
"28545";"T001038";"10000";"T001019";"GM0133";"2021JJ00";""
"28546";"T001038";"10000";"T001019";"GM0133";"2022JJ00";""
"28547";"T001038";"10000";"T001019";"GM0133";"2023JJ00";""
"28579";"T001038";"10000";"T001019";"GM0186";"2019JJ00";""
"28580";"T001038";"10000";"T001019";"GM0186";"2020JJ00";""
"28581";"T001038";"10000";"T001019";"GM0186";"2021JJ00";""
"28582";"T001038";"10000";"T001019";"GM0186";"2022JJ00";""
"28583";"T001038";"10000";"T001019";"GM0186";"2023JJ00";""
"28615";"T001038";"10000";"T001019";"GM0865";"2019JJ00";"   26396"
"28616";"T001038";"10000";"T001019";"GM0865";"2020JJ00";"   26558"
"28617";"T001038";"10000";"T001019";"GM0865";"2021JJ00";"   31669"
"28618";"T001038";"10000";"T001019";"GM0865";"2022JJ00";"   31783"
"28619";"T001038";"10000";"T001019";"GM0865";"2023JJ00";"   32113"
"28651";"T001038";"10000";"T001019";"GM1949";"2019JJ00";"   46039"
"28652";"T001038";"10000";"T001019";"GM1949";"2020JJ00";"   46090"
"28653";"T001038";"10000";"T001019";"GM1949";"2021JJ00";"   46149"
"28654";"T001038";"10000";"T001019";"GM1949";"2022JJ00";"   46309"
"28655";"T001038";"10000";"T001019";"GM1949";"2023JJ00";"   46718"
"28687";"T001038";"10000";"T001019";"GM0866";"2019JJ00";"   17247"
"28688";"T001038";"10000";"T001019";"GM0866";"2020JJ00";"   17456"
"28689";"T001038";"10000";"T001019";"GM0866";"2021JJ00";"   17544"
"28690";"T001038";"10000";"T001019";"GM0866";"2022JJ00";"   17626"
"28691";"T001038";"10000";"T001019";"GM0866";"2023JJ00";"   17980"
"28723";"T001038";"10000";"T001019";"GM0867";"2019JJ00";"   48240"
"28724";"T001038";"10000";"T001019";"GM0867";"2020JJ00";"   48637"
"28725";"T001038";"10000";"T001019";"GM0867";"2021JJ00";"   48815"
"28726";"T001038";"10000";"T001019";"GM0867";"2022JJ00";"   49342"
"28727";"T001038";"10000";"T001019";"GM0867";"2023JJ00";"   49952"
"28759";"T001038";"10000";"T001019";"GM0627";"2019JJ00";"   28316"
"28760";"T001038";"10000";"T001019";"GM0627";"2020JJ00";"   29291"
"28761";"T001038";"10000";"T001019";"GM0627";"2021JJ00";"   30479"
"28762";"T001038";"10000";"T001019";"GM0627";"2022JJ00";"   31342"
"28763";"T001038";"10000";"T001019";"GM0627";"2023JJ00";"   32601"
"28795";"T001038";"10000";"T001019";"GM0289";"2019JJ00";"   38774"
"28796";"T001038";"10000";"T001019";"GM0289";"2020JJ00";"   39664"
"28797";"T001038";"10000";"T001019";"GM0289";"2021JJ00";"   39635"
"28798";"T001038";"10000";"T001019";"GM0289";"2022JJ00";"   39939"
"28799";"T001038";"10000";"T001019";"GM0289";"2023JJ00";"   40960"
"28831";"T001038";"10000";"T001019";"GM0868";"2019JJ00";""
"28832";"T001038";"10000";"T001019";"GM0868";"2020JJ00";""
"28833";"T001038";"10000";"T001019";"GM0868";"2021JJ00";""
"28834";"T001038";"10000";"T001019";"GM0868";"2022JJ00";""
"28835";"T001038";"10000";"T001019";"GM0868";"2023JJ00";""
"28867";"T001038";"10000";"T001019";"GM0049";"2019JJ00";""
"28868";"T001038";"10000";"T001019";"GM0049";"2020JJ00";""
"28869";"T001038";"10000";"T001019";"GM0049";"2021JJ00";""
"28870";"T001038";"10000";"T001019";"GM0049";"2022JJ00";""
"28871";"T001038";"10000";"T001019";"GM0049";"2023JJ00";""
"28903";"T001038";"10000";"T001019";"GM0456";"2019JJ00";""
"28904";"T001038";"10000";"T001019";"GM0456";"2020JJ00";""
"28905";"T001038";"10000";"T001019";"GM0456";"2021JJ00";""
"28906";"T001038";"10000";"T001019";"GM0456";"2022JJ00";""
"28907";"T001038";"10000";"T001019";"GM0456";"2023JJ00";""
"28939";"T001038";"10000";"T001019";"GM0628";"2019JJ00";""
"28940";"T001038";"10000";"T001019";"GM0628";"2020JJ00";""
"28941";"T001038";"10000";"T001019";"GM0628";"2021JJ00";""
"28942";"T001038";"10000";"T001019";"GM0628";"2022JJ00";""
"28943";"T001038";"10000";"T001019";"GM0628";"2023JJ00";""
"28975";"T001038";"10000";"T001019";"GM0291";"2019JJ00";""
"28976";"T001038";"10000";"T001019";"GM0291";"2020JJ00";""
"28977";"T001038";"10000";"T001019";"GM0291";"2021JJ00";""
"28978";"T001038";"10000";"T001019";"GM0291";"2022JJ00";""
"28979";"T001038";"10000";"T001019";"GM0291";"2023JJ00";""
"29011";"T001038";"10000";"T001019";"GM0869";"2019JJ00";""
"29012";"T001038";"10000";"T001019";"GM0869";"2020JJ00";""
"29013";"T001038";"10000";"T001019";"GM0869";"2021JJ00";""
"29014";"T001038";"10000";"T001019";"GM0869";"2022JJ00";""
"29015";"T001038";"10000";"T001019";"GM0869";"2023JJ00";""
"29047";"T001038";"10000";"T001019";"GM0629";"2019JJ00";"   26211"
"29048";"T001038";"10000";"T001019";"GM0629";"2020JJ00";"   26305"
"29049";"T001038";"10000";"T001019";"GM0629";"2021JJ00";"   26949"
"29050";"T001038";"10000";"T001019";"GM0629";"2022JJ00";"   27115"
"29051";"T001038";"10000";"T001019";"GM0629";"2023JJ00";"   27093"
"29083";"T001038";"10000";"T001019";"GM0630";"2019JJ00";""
"29084";"T001038";"10000";"T001019";"GM0630";"2020JJ00";""
"29085";"T001038";"10000";"T001019";"GM0630";"2021JJ00";""
"29086";"T001038";"10000";"T001019";"GM0630";"2022JJ00";""
"29087";"T001038";"10000";"T001019";"GM0630";"2023JJ00";""
"29119";"T001038";"10000";"T001019";"GM0852";"2019JJ00";"   17315"
"29120";"T001038";"10000";"T001019";"GM0852";"2020JJ00";"   17424"
"29121";"T001038";"10000";"T001019";"GM0852";"2021JJ00";"   17312"
"29122";"T001038";"10000";"T001019";"GM0852";"2022JJ00";"   17343"
"29123";"T001038";"10000";"T001019";"GM0852";"2023JJ00";"   17609"
"29155";"T001038";"10000";"T001019";"GM0188";"2019JJ00";""
"29156";"T001038";"10000";"T001019";"GM0188";"2020JJ00";""
"29157";"T001038";"10000";"T001019";"GM0188";"2021JJ00";""
"29158";"T001038";"10000";"T001019";"GM0188";"2022JJ00";""
"29159";"T001038";"10000";"T001019";"GM0188";"2023JJ00";""
"29191";"T001038";"10000";"T001019";"GM0988";"2019JJ00";"   49842"
"29192";"T001038";"10000";"T001019";"GM0988";"2020JJ00";"   50105"
"29193";"T001038";"10000";"T001019";"GM0988";"2021JJ00";"   50011"
"29194";"T001038";"10000";"T001019";"GM0988";"2022JJ00";"   50346"
"29195";"T001038";"10000";"T001019";"GM0988";"2023JJ00";"   50872"
"29227";"T001038";"10000";"T001019";"GM0457";"2019JJ00";"   19334"
"29228";"T001038";"10000";"T001019";"GM0457";"2020JJ00";"   19738"
"29229";"T001038";"10000";"T001019";"GM0457";"2021JJ00";"   20445"
"29230";"T001038";"10000";"T001019";"GM0457";"2022JJ00";"   20766"
"29231";"T001038";"10000";"T001019";"GM0457";"2023JJ00";""
"29263";"T001038";"10000";"T001019";"GM0292";"2019JJ00";""
"29264";"T001038";"10000";"T001019";"GM0292";"2020JJ00";""
"29265";"T001038";"10000";"T001019";"GM0292";"2021JJ00";""
"29266";"T001038";"10000";"T001019";"GM0292";"2022JJ00";""
"29267";"T001038";"10000";"T001019";"GM0292";"2023JJ00";""
"29299";"T001038";"10000";"T001019";"GM0870";"2019JJ00";""
"29300";"T001038";"10000";"T001019";"GM0870";"2020JJ00";""
"29301";"T001038";"10000";"T001019";"GM0870";"2021JJ00";""
"29302";"T001038";"10000";"T001019";"GM0870";"2022JJ00";""
"29303";"T001038";"10000";"T001019";"GM0870";"2023JJ00";""
"29335";"T001038";"10000";"T001019";"GM0459";"2019JJ00";""
"29336";"T001038";"10000";"T001019";"GM0459";"2020JJ00";""
"29337";"T001038";"10000";"T001019";"GM0459";"2021JJ00";""
"29338";"T001038";"10000";"T001019";"GM0459";"2022JJ00";""
"29339";"T001038";"10000";"T001019";"GM0459";"2023JJ00";""
"29371";"T001038";"10000";"T001019";"GM0989";"2019JJ00";""
"29372";"T001038";"10000";"T001019";"GM0989";"2020JJ00";""
"29373";"T001038";"10000";"T001019";"GM0989";"2021JJ00";""
"29374";"T001038";"10000";"T001019";"GM0989";"2022JJ00";""
"29375";"T001038";"10000";"T001019";"GM0989";"2023JJ00";""
"29407";"T001038";"10000";"T001019";"GM1960";"2019JJ00";"   50697"
"29408";"T001038";"10000";"T001019";"GM1960";"2020JJ00";"   51128"
"29409";"T001038";"10000";"T001019";"GM1960";"2021JJ00";"   51496"
"29410";"T001038";"10000";"T001019";"GM1960";"2022JJ00";"   51971"
"29411";"T001038";"10000";"T001019";"GM1960";"2023JJ00";"   52720"
"29443";"T001038";"10000";"T001019";"GM0668";"2019JJ00";"   19076"
"29444";"T001038";"10000";"T001019";"GM0668";"2020JJ00";"   19324"
"29445";"T001038";"10000";"T001019";"GM0668";"2021JJ00";"   19581"
"29446";"T001038";"10000";"T001019";"GM0668";"2022JJ00";"   19675"
"29447";"T001038";"10000";"T001019";"GM0668";"2023JJ00";"   20065"
"29479";"T001038";"10000";"T001019";"GM0134";"2019JJ00";""
"29480";"T001038";"10000";"T001019";"GM0134";"2020JJ00";""
"29481";"T001038";"10000";"T001019";"GM0134";"2021JJ00";""
"29482";"T001038";"10000";"T001019";"GM0134";"2022JJ00";""
"29483";"T001038";"10000";"T001019";"GM0134";"2023JJ00";""
"29515";"T001038";"10000";"T001019";"GM0871";"2019JJ00";""
"29516";"T001038";"10000";"T001019";"GM0871";"2020JJ00";""
"29517";"T001038";"10000";"T001019";"GM0871";"2021JJ00";""
"29518";"T001038";"10000";"T001019";"GM0871";"2022JJ00";""
"29519";"T001038";"10000";"T001019";"GM0871";"2023JJ00";""
"29551";"T001038";"10000";"T001019";"GM0558";"2019JJ00";""
"29552";"T001038";"10000";"T001019";"GM0558";"2020JJ00";""
"29553";"T001038";"10000";"T001019";"GM0558";"2021JJ00";""
"29554";"T001038";"10000";"T001019";"GM0558";"2022JJ00";""
"29555";"T001038";"10000";"T001019";"GM0558";"2023JJ00";""
"29587";"T001038";"10000";"T001019";"GM1969";"2019JJ00";"   63031"
"29588";"T001038";"10000";"T001019";"GM1969";"2020JJ00";"   63329"
"29589";"T001038";"10000";"T001019";"GM1969";"2021JJ00";"   63678"
"29590";"T001038";"10000";"T001019";"GM1969";"2022JJ00";"   64306"
"29591";"T001038";"10000";"T001019";"GM1969";"2023JJ00";"   64946"
"29623";"T001038";"10000";"T001019";"GM0725";"2019JJ00";""
"29624";"T001038";"10000";"T001019";"GM0725";"2020JJ00";""
"29625";"T001038";"10000";"T001019";"GM0725";"2021JJ00";""
"29626";"T001038";"10000";"T001019";"GM0725";"2022JJ00";""
"29627";"T001038";"10000";"T001019";"GM0725";"2023JJ00";""
"29659";"T001038";"10000";"T001019";"GM1701";"2019JJ00";"   19348"
"29660";"T001038";"10000";"T001019";"GM1701";"2020JJ00";"   19460"
"29661";"T001038";"10000";"T001019";"GM1701";"2021JJ00";"   19661"
"29662";"T001038";"10000";"T001019";"GM1701";"2022JJ00";"   19854"
"29663";"T001038";"10000";"T001019";"GM1701";"2023JJ00";"   19860"
"29695";"T001038";"10000";"T001019";"GM0293";"2019JJ00";"   14944"
"29696";"T001038";"10000";"T001019";"GM0293";"2020JJ00";"   14971"
"29697";"T001038";"10000";"T001019";"GM0293";"2021JJ00";"   15014"
"29698";"T001038";"10000";"T001019";"GM0293";"2022JJ00";"   14944"
"29699";"T001038";"10000";"T001019";"GM0293";"2023JJ00";"   15114"
"29731";"T001038";"10000";"T001019";"GM1950";"2019JJ00";"   25199"
"29732";"T001038";"10000";"T001019";"GM1950";"2020JJ00";"   25733"
"29733";"T001038";"10000";"T001019";"GM1950";"2021JJ00";"   26215"
"29734";"T001038";"10000";"T001019";"GM1950";"2022JJ00";"   26571"
"29735";"T001038";"10000";"T001019";"GM1950";"2023JJ00";"   26537"
"29767";"T001038";"10000";"T001019";"GM0726";"2019JJ00";""
"29768";"T001038";"10000";"T001019";"GM0726";"2020JJ00";""
"29769";"T001038";"10000";"T001019";"GM0726";"2021JJ00";""
"29770";"T001038";"10000";"T001019";"GM0726";"2022JJ00";""
"29771";"T001038";"10000";"T001019";"GM0726";"2023JJ00";""
"29803";"T001038";"10000";"T001019";"GM1783";"2019JJ00";"  108603"
"29804";"T001038";"10000";"T001019";"GM1783";"2020JJ00";"  110375"
"29805";"T001038";"10000";"T001019";"GM1783";"2021JJ00";"  111382"
"29806";"T001038";"10000";"T001019";"GM1783";"2022JJ00";"  112448"
"29807";"T001038";"10000";"T001019";"GM1783";"2023JJ00";"  114887"
"29839";"T001038";"10000";"T001019";"GM0098";"2019JJ00";"   25840"
"29840";"T001038";"10000";"T001019";"GM0098";"2020JJ00";"   25914"
"29841";"T001038";"10000";"T001019";"GM0098";"2021JJ00";"   26130"
"29842";"T001038";"10000";"T001019";"GM0098";"2022JJ00";"   26278"
"29843";"T001038";"10000";"T001019";"GM0098";"2023JJ00";"   26467"
"29875";"T001038";"10000";"T001019";"GM0614";"2019JJ00";"   14626"
"29876";"T001038";"10000";"T001019";"GM0614";"2020JJ00";"   14731"
"29877";"T001038";"10000";"T001019";"GM0614";"2021JJ00";"   14900"
"29878";"T001038";"10000";"T001019";"GM0614";"2022JJ00";"   14960"
"29879";"T001038";"10000";"T001019";"GM0614";"2023JJ00";""
"29911";"T001038";"10000";"T001019";"GM0189";"2019JJ00";"   24351"
"29912";"T001038";"10000";"T001019";"GM0189";"2020JJ00";"   24446"
"29913";"T001038";"10000";"T001019";"GM0189";"2021JJ00";"   24538"
"29914";"T001038";"10000";"T001019";"GM0189";"2022JJ00";"   24643"
"29915";"T001038";"10000";"T001019";"GM0189";"2023JJ00";"   24862"
"29947";"T001038";"10000";"T001019";"GM0462";"2019JJ00";""
"29948";"T001038";"10000";"T001019";"GM0462";"2020JJ00";""
"29949";"T001038";"10000";"T001019";"GM0462";"2021JJ00";""
"29950";"T001038";"10000";"T001019";"GM0462";"2022JJ00";""
"29951";"T001038";"10000";"T001019";"GM0462";"2023JJ00";""
"29983";"T001038";"10000";"T001019";"GM0463";"2019JJ00";""
"29984";"T001038";"10000";"T001019";"GM0463";"2020JJ00";""
"29985";"T001038";"10000";"T001019";"GM0463";"2021JJ00";""
"29986";"T001038";"10000";"T001019";"GM0463";"2022JJ00";""
"29987";"T001038";"10000";"T001019";"GM0463";"2023JJ00";""
"30019";"T001038";"10000";"T001019";"GM0296";"2019JJ00";"   40951"
"30020";"T001038";"10000";"T001019";"GM0296";"2020JJ00";"   41110"
"30021";"T001038";"10000";"T001019";"GM0296";"2021JJ00";"   41261"
"30022";"T001038";"10000";"T001019";"GM0296";"2022JJ00";"   41344"
"30023";"T001038";"10000";"T001019";"GM0296";"2023JJ00";"   41537"
"30055";"T001038";"10000";"T001019";"GM1696";"2019JJ00";"   24013"
"30056";"T001038";"10000";"T001019";"GM1696";"2020JJ00";"   24358"
"30057";"T001038";"10000";"T001019";"GM1696";"2021JJ00";"   24463"
"30058";"T001038";"10000";"T001019";"GM1696";"2022JJ00";"   24494"
"30059";"T001038";"10000";"T001019";"GM1696";"2023JJ00";"   24659"
"30091";"T001038";"10000";"T001019";"GM0470";"2019JJ00";""
"30092";"T001038";"10000";"T001019";"GM0470";"2020JJ00";""
"30093";"T001038";"10000";"T001019";"GM0470";"2021JJ00";""
"30094";"T001038";"10000";"T001019";"GM0470";"2022JJ00";""
"30095";"T001038";"10000";"T001019";"GM0470";"2023JJ00";""
"30127";"T001038";"10000";"T001019";"GM0190";"2019JJ00";""
"30128";"T001038";"10000";"T001019";"GM0190";"2020JJ00";""
"30129";"T001038";"10000";"T001019";"GM0190";"2021JJ00";""
"30130";"T001038";"10000";"T001019";"GM0190";"2022JJ00";""
"30131";"T001038";"10000";"T001019";"GM0190";"2023JJ00";""
"30163";"T001038";"10000";"T001019";"GM0135";"2019JJ00";""
"30164";"T001038";"10000";"T001019";"GM0135";"2020JJ00";""
"30165";"T001038";"10000";"T001019";"GM0135";"2021JJ00";""
"30166";"T001038";"10000";"T001019";"GM0135";"2022JJ00";""
"30167";"T001038";"10000";"T001019";"GM0135";"2023JJ00";""
"30199";"T001038";"10000";"T001019";"GM0352";"2019JJ00";"   23762"
"30200";"T001038";"10000";"T001019";"GM0352";"2020JJ00";"   23914"
"30201";"T001038";"10000";"T001019";"GM0352";"2021JJ00";"   23925"
"30202";"T001038";"10000";"T001019";"GM0352";"2022JJ00";"   23921"
"30203";"T001038";"10000";"T001019";"GM0352";"2023JJ00";"   23995"
"30235";"T001038";"10000";"T001019";"GM0872";"2019JJ00";""
"30236";"T001038";"10000";"T001019";"GM0872";"2020JJ00";""
"30237";"T001038";"10000";"T001019";"GM0872";"2021JJ00";""
"30238";"T001038";"10000";"T001019";"GM0872";"2022JJ00";""
"30239";"T001038";"10000";"T001019";"GM0872";"2023JJ00";""
"30271";"T001038";"10000";"T001019";"GM0349";"2019JJ00";""
"30272";"T001038";"10000";"T001019";"GM0349";"2020JJ00";""
"30273";"T001038";"10000";"T001019";"GM0349";"2021JJ00";""
"30274";"T001038";"10000";"T001019";"GM0349";"2022JJ00";""
"30275";"T001038";"10000";"T001019";"GM0349";"2023JJ00";""
"30307";"T001038";"10000";"T001019";"GM0350";"2019JJ00";""
"30308";"T001038";"10000";"T001019";"GM0350";"2020JJ00";""
"30309";"T001038";"10000";"T001019";"GM0350";"2021JJ00";""
"30310";"T001038";"10000";"T001019";"GM0350";"2022JJ00";""
"30311";"T001038";"10000";"T001019";"GM0350";"2023JJ00";""
"30343";"T001038";"10000";"T001019";"GM0052";"2019JJ00";""
"30344";"T001038";"10000";"T001019";"GM0052";"2020JJ00";""
"30345";"T001038";"10000";"T001019";"GM0052";"2021JJ00";""
"30346";"T001038";"10000";"T001019";"GM0052";"2022JJ00";""
"30347";"T001038";"10000";"T001019";"GM0052";"2023JJ00";""
"30379";"T001038";"10000";"T001019";"GM0053";"2019JJ00";""
"30380";"T001038";"10000";"T001019";"GM0053";"2020JJ00";""
"30381";"T001038";"10000";"T001019";"GM0053";"2021JJ00";""
"30382";"T001038";"10000";"T001019";"GM0053";"2022JJ00";""
"30383";"T001038";"10000";"T001019";"GM0053";"2023JJ00";""
"30415";"T001038";"10000";"T001019";"GM0294";"2019JJ00";"   28903"
"30416";"T001038";"10000";"T001019";"GM0294";"2020JJ00";"   28854"
"30417";"T001038";"10000";"T001019";"GM0294";"2021JJ00";"   29022"
"30418";"T001038";"10000";"T001019";"GM0294";"2022JJ00";"   29185"
"30419";"T001038";"10000";"T001019";"GM0294";"2023JJ00";"   29253"
"30451";"T001038";"10000";"T001019";"GM0295";"2019JJ00";""
"30452";"T001038";"10000";"T001019";"GM0295";"2020JJ00";""
"30453";"T001038";"10000";"T001019";"GM0295";"2021JJ00";""
"30454";"T001038";"10000";"T001019";"GM0295";"2022JJ00";""
"30455";"T001038";"10000";"T001019";"GM0295";"2023JJ00";""
"30487";"T001038";"10000";"T001019";"GM0727";"2019JJ00";""
"30488";"T001038";"10000";"T001019";"GM0727";"2020JJ00";""
"30489";"T001038";"10000";"T001019";"GM0727";"2021JJ00";""
"30490";"T001038";"10000";"T001019";"GM0727";"2022JJ00";""
"30491";"T001038";"10000";"T001019";"GM0727";"2023JJ00";""
"30523";"T001038";"10000";"T001019";"GM0990";"2019JJ00";""
"30524";"T001038";"10000";"T001019";"GM0990";"2020JJ00";""
"30525";"T001038";"10000";"T001019";"GM0990";"2021JJ00";""
"30526";"T001038";"10000";"T001019";"GM0990";"2022JJ00";""
"30527";"T001038";"10000";"T001019";"GM0990";"2023JJ00";""
"30559";"T001038";"10000";"T001019";"GM0873";"2019JJ00";"   21866"
"30560";"T001038";"10000";"T001019";"GM0873";"2020JJ00";"   21876"
"30561";"T001038";"10000";"T001019";"GM0873";"2021JJ00";"   22028"
"30562";"T001038";"10000";"T001019";"GM0873";"2022JJ00";"   22112"
